Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2013","2013","1000 US$","674523","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2014","2014","1000 US$","502057","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2015","2015","1000 US$","660979","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2016","2016","1000 US$","715589","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2017","2017","1000 US$","776289","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2018","2018","1000 US$","718576","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2019","2019","1000 US$","760544","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2020","2020","1000 US$","719765","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01211","Asparagus","2021","2021","1000 US$","752923","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2001","2001","tonnes","19708","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2002","2002","tonnes","19203","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2003","2003","tonnes","23656","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2004","2004","tonnes","21004","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2005","2005","tonnes","23339","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2006","2006","tonnes","7848","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2007","2007","tonnes","20786","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2008","2008","tonnes","25463","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2009","2009","tonnes","28334","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2010","2010","tonnes","35205","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2011","2011","tonnes","37693","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2012","2012","tonnes","40201","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2013","2013","tonnes","36462","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2014","2014","tonnes","38633.3","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2015","2015","tonnes","29459.69","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2016","2016","tonnes","37507.31","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2017","2017","tonnes","39645.35","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2018","2018","tonnes","47059.6","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2019","2019","tonnes","45118.6","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2020","2020","tonnes","38013.19","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01211","Asparagus","2021","2021","tonnes","49945.52","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2001","2001","1000 US$","57638","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2002","2002","1000 US$","56833","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2003","2003","1000 US$","69137","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2004","2004","1000 US$","70527","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2005","2005","1000 US$","81075","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2006","2006","1000 US$","25784","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2007","2007","1000 US$","81719","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2008","2008","1000 US$","95178","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2009","2009","1000 US$","101241","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2010","2010","1000 US$","128861","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2011","2011","1000 US$","140148","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2012","2012","1000 US$","153955","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2013","2013","1000 US$","146048","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2014","2014","1000 US$","147702","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2015","2015","1000 US$","119548","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2016","2016","1000 US$","144330","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2017","2017","1000 US$","149565","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2018","2018","1000 US$","173237","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2019","2019","1000 US$","163516","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2020","2020","1000 US$","144350","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01211","Asparagus","2021","2021","1000 US$","155757","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2001","2001","tonnes","73536","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2002","2002","tonnes","119012","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2003","2003","tonnes","141134","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2004","2004","tonnes","145298","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2005","2005","tonnes","264203","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2006","2006","tonnes","192725","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2007","2007","tonnes","348858","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2008","2008","tonnes","314816","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2009","2009","tonnes","431750","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2010","2010","tonnes","344900","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2011","2011","tonnes","415416","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2012","2012","tonnes","502546","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2013","2013","tonnes","571793","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2014","2014","tonnes","729142.29","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2015","2015","tonnes","867363.77","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2016","2016","tonnes","859606.44","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2017","2017","tonnes","900197.98","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2018","2018","tonnes","1038110.5","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2019","2019","tonnes","1105374.86","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2020","2020","tonnes","1116896.19","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01311","Avocados","2021","2021","tonnes","1213412.75","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2001","2001","1000 US$","99301","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2002","2002","1000 US$","134732","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2003","2003","1000 US$","186129","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2004","2004","1000 US$","188838","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2005","2005","1000 US$","385755","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2006","2006","1000 US$","279772","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2007","2007","1000 US$","613317","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2008","2008","1000 US$","623271","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2009","2009","1000 US$","774186","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2010","2010","1000 US$","616536","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2011","2011","1000 US$","962923","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2012","2012","1000 US$","860126","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2013","2013","1000 US$","1141751","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2014","2014","1000 US$","1526345","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2015","2015","1000 US$","1703479","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2016","2016","1000 US$","1992886","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2017","2017","1000 US$","2727914","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2018","2018","1000 US$","2448439","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2019","2019","1000 US$","2864125","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2020","2020","1000 US$","2540507","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01311","Avocados","2021","2021","1000 US$","3138786","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2001","2001","tonnes","9361","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2002","2002","tonnes","10490","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2003","2003","tonnes","6709","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2004","2004","tonnes","7454","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2005","2005","tonnes","5123","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2006","2006","tonnes","6583","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2007","2007","tonnes","9567","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2008","2008","tonnes","18459","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2009","2009","tonnes","11624","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2010","2010","tonnes","28592","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2011","2011","tonnes","17919","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2012","2012","tonnes","29630","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2013","2013","tonnes","43211","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2014","2014","tonnes","37005.11","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2015","2015","tonnes","37885.85","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2016","2016","tonnes","53337.01","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2017","2017","tonnes","50907.35","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2018","2018","tonnes","68476.63","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2019","2019","tonnes","59377.29","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2020","2020","tonnes","67023.89","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01311","Avocados","2021","2021","tonnes","61627.02","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2001","2001","1000 US$","11865","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2002","2002","1000 US$","11568","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2003","2003","1000 US$","9416","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2004","2004","1000 US$","11073","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2005","2005","1000 US$","9777","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2006","2006","1000 US$","11865","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2007","2007","1000 US$","17233","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2008","2008","1000 US$","29850","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2009","2009","1000 US$","20574","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2010","2010","1000 US$","49490","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2011","2011","1000 US$","59469","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2012","2012","1000 US$","82469","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2013","2013","1000 US$","114178","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2014","2014","1000 US$","111854","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2015","2015","1000 US$","99398","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2016","2016","1000 US$","128663","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2017","2017","1000 US$","152283","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2018","2018","1000 US$","179635","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2019","2019","1000 US$","154309","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2020","2020","1000 US$","164667","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01311","Avocados","2021","2021","1000 US$","157485","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2001","2001","tonnes","3840605","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2002","2002","tonnes","3906959","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2003","2003","tonnes","3870510","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2004","2004","tonnes","3881468","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2005","2005","tonnes","3824401","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2006","2006","tonnes","3839476","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2007","2007","tonnes","4003801","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2008","2008","tonnes","3976146","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2009","2009","tonnes","3579969","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2010","2010","tonnes","4114891","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2011","2011","tonnes","4122683","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2012","2012","tonnes","4353136","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2013","2013","tonnes","4547932","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2014","2014","tonnes","4580767.82","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2015","2015","tonnes","4632507.44","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2016","2016","tonnes","4596810.04","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2017","2017","tonnes","4814494.33","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2018","2018","tonnes","4778232.2","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2019","2019","tonnes","4676918.06","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2020","2020","tonnes","4671407.31","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","01312","Bananas","2021","2021","tonnes","4635392.21","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2001","2001","1000 US$","1349713","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2002","2002","1000 US$","1064317","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2003","2003","1000 US$","1330927","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2004","2004","1000 US$","1243502","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2005","2005","1000 US$","1251388","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2006","2006","1000 US$","1347447","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2007","2007","1000 US$","1402318","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2008","2008","1000 US$","1538741","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2009","2009","1000 US$","1750796","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2010","2010","1000 US$","1974545","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2011","2011","1000 US$","2161339","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2012","2012","1000 US$","1939360","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2013","2013","1000 US$","2349661","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2014","2014","1000 US$","2048768","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2015","2015","1000 US$","2418279","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2016","2016","1000 US$","2435923","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2017","2017","1000 US$","2529615","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2018","2018","1000 US$","2592172","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2019","2019","1000 US$","2529032","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2020","2020","1000 US$","2549996","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5622","Import Value","01312","Bananas","2021","2021","1000 US$","2556883","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2001","2001","tonnes","406968","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2002","2002","tonnes","416600","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2003","2003","tonnes","427543","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2004","2004","tonnes","445757","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2005","2005","tonnes","449647","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2006","2006","tonnes","0","T","Unofficial figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2007","2007","tonnes","459521","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2008","2008","tonnes","524592","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2009","2009","tonnes","538374","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2010","2010","tonnes","503489","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2011","2011","tonnes","516119","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2012","2012","tonnes","515885","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2013","2013","tonnes","547224","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2014","2014","tonnes","561408.49","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2015","2015","tonnes","567915.56","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2016","2016","tonnes","573451.13","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2017","2017","tonnes","594270.49","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2018","2018","tonnes","583691.39","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2019","2019","tonnes","593625.44","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2020","2020","tonnes","592342.2","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5910","Export Quantity","01312","Bananas","2021","2021","tonnes","584687.81","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2001","2001","1000 US$","162005","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2002","2002","1000 US$","171785","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2003","2003","1000 US$","199763","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2004","2004","1000 US$","197088","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2005","2005","1000 US$","218548","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2006","2006","1000 US$","0","T","Unofficial figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2007","2007","1000 US$","253478","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2008","2008","1000 US$","344114","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2009","2009","1000 US$","376322","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2010","2010","1000 US$","400040","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2011","2011","1000 US$","437017","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2012","2012","1000 US$","423371","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2013","2013","1000 US$","444263","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2014","2014","1000 US$","454897","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2015","2015","1000 US$","427127","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2016","2016","1000 US$","416137","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2017","2017","1000 US$","428095","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2018","2018","1000 US$","427207","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2019","2019","1000 US$","431279","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2020","2020","1000 US$","427535","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5922","Export Value","01312","Bananas","2021","2021","1000 US$","448993","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0115","Barley","2001","2001","tonnes","644208","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0115","Barley","2002","2002","tonnes","476440","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0115","Barley","2003","2003","tonnes","308067","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0115","Barley","2004","2004","tonnes","453532","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0115","Barley","2005","2005","tonnes","119585","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0115","Barley","2006","2006","tonnes","191259","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0115","Barley","2007","2007","tonnes","458134","A","Official figure"
"TCL","Crops and livestock products","840","United States of America","5610","Import Quantity","0115","Barley","2008","2008","tonnes","756289","A","Official figure"
